Name,ID
Alan Baumgarten,0062328
Pietro Scalia,0768817
Chris Cartagena,2677932
Jay Rabinowitz,0704950
Michael Tronick,0873531
Andrew Marcus,0546064
Jon Harris,1154184
Seth Flaum,0281311
Dody Dorn,0233827
David Brenner,0107464
,
Joe Hutshing,0404528
Patrick Lussier,0527261
Massimo Quaglia,0702760
Arthur Schmidt,0772831
Dylan Tichenor,0862664
H. Lee Peterson,0677177
William Goldenberg,0325549
Anne V. Coates,0167613
John Wilson,0100764
Ethan Coen,0001053
Tom Finan,0277362
Andrew Mondshein,0597812
Tom Lewis,9348659
Larry Bock,0003231
Steven Kemper,0447425
Roger Barton,0059242
Sheldon Kahn,0434922
William Chang,5436411
Robert Duffy,0240609
James Coblentz,0167917
Masahiro Hirakubo,0386227
Mark Goldblatt,0325358
Tinto Brass,0000972
Stephen Mirrione,0592537
Thom Noble,0633677
Tim Squyres,0820163
Thomas J. Nordberg,0634964
Peter Boyle,0001967
Rick Shaine,0787603
Hirohide Abe,0008345
François Gédigier,0350726
Robin Russell,0751421
Christopher Greenbury,0338642
Hank Corwin,0181650
Craig Herring,0380653
Peter S. Elliot,0007192
Mick Audsley,0041644
Jeff Gourson,0324122
Bob Bender,1965041
John Scott,0552561
Richard Francis-Bruce,0290358
Billy Weber,0916502
Brett Sullivan,0837977
Luke Doolan,1029112
Luis Carballar,0136057
Greg Hayden,0370742
Robert Francis,0290295
John Carter,0141715
Kimberly Ray,0712897
Kent Beyda,0079879
Melissa Kent,0003151
Robert Leighton,0500371
Michel Arcand,0033504
John Carnochan,0138878
Gregory Perler,0674179
Elena Maganini,0535718
Joel Cox,0185088
Paul Hirsch,0386532
Conrad Buff IV,0119322
David Rosenbloom,0742430
Peter Teschner,0856249
Terilyn A. Shropshire,0795443
Katie Mcquerrey,0574376
Kevin D. Ross,0743586
Peter Devaney Flanagan,0222203
Wayne Wahrman,0906387
Malcolm Campbell,0132696
Richard Chew,0156816
Antony Gibbs,0316626
Peter R. Adam,0010574
Tariq Anwar,0031697
Sarah Flack,0003483
Chris Peppe,0672562
Aïlo Auguste-Judith,0041898
David Finfer,0277722
Laurence Bawedin,0062613
Chris Wyatt,1414749
Ian Crafford,0185677
Renu Saluja,0759183
Dede Allen,0020441
Derek Brechin,0106513
Chris Blunden,0089887
Caroline Ross,0743293
Valdís Óskarsdóttir,0652020
Garth Craven,0186602
Jeffrey Ford,0285701
Sally Menke,0579673
Eun Soo Lee,0497248
Ned Bastille,0003527
Ken Sallows,0758627
Anne McCabe,0564415
Casey O. Rohrs,0737620
Debra Chiate,0157096
Jay Cassidy,0144203
Gerald B. Greenberg,0338513
Stephen Semel,0002377
Martin Apelbaum,0031988
Harvey Rosenstock,0742708
Mo Henry,0377948
Po-Wen Chen,0155163
Kristi Shimek,3138308
Maryline Monthieux,0599958
Mark Stevens,1947403
Kathryn Himoff,0385442
Brigitte Breault,0106467
Scott Marchfeld,1293613
Dennis Virkler,0899398
N. Gopalakrishnan,1020335
Peter Amundson,0025477
Ronald Roose,0740462
Roy Andersson,0027815
Michael Berenbaum,0073490
Ágnes Hranitzky,0398555
John Smith,0005295
Sang-beom Kim,0453656
Leslie Jones,0428656
Julie Monroe,0884419
Neil Farrell,0268294
Sergio Zottola,0958036
John F. Link,0511219
Earl Watson,0914607
Jeffrey Wolf,9881873
Thierry Hoss,0396126
Howard E. Smith,0808483
Yukiko Ito,10273445
Stephen A. Rotter,0745450
William Kerr,0449652
Samuel D. Pollard,0689498
Ruby Yang,0002548
Rodrigo Balart,1409857
Suzanne Hines,0385720
Hervé Schneid,0773685
Plummy Tucker,0875976
Luis de la Madrid,0209303
O. Nicholas Brown,0114363
Sanjay Verma,0894350
Rob Kobrin,0462188
Jill Bilcock,0082162
Geraldine Peroni,0674419
Alan Heim,0374189
Karin Hartusch,0554376
Michael Jablow,0413013
Andrew Hulme,0401528
Anders Villadsen,0897681
John Bryant,0117136
Tatiana S. Riegel,0726186
Roberto Perpignani,0674487
Gaétan Huot,0403244
Janice Hampton,0359000
Mark Wybourn,0943606
Trevor Waite,0906634
Alisa Lepselter,0503429
Fruit Chan,0150897
Gabriel Friedman,0295216
Fredrik Abrahamsen,0009036
Kate Williams,0931026
Todd Busch,0002708
Barbara Tulliver,0876392
Min-ho Kyeong,0389966
Luis Colina,0171537
Pasquale Buba,0117779
Richard Pearson,0669363
Sherwood Jones,0429247
V.V. Karnik,0439829
Peter Honess,0392000
Dany Cooper,0177969
Robert Frazen,0292482
Joel Plotch,0687412
Bruce Cannon,0134164
Richard Comeau,0003518
Richard Marks,0555665
Baxter,0062661
Noëlle Boisson,0092384
Andrew Bird,1913095
Sophie Hesselberg,0381597
Toshio Henmi,0377155
Tina Hirsch,0386443
Nils-Erik Ekblom,4103710
Edward Mansell,0543743
Riwanon Le Beller,4435146
William M. Anderson,0027590
Pamela French,0294168
Dorian Rigal-Ansous,0726513
Carrie Elizabeth Foresman,0286101
John G. Avildsen,0000814
Amy E. Duddleston,0003148
Ed Marx,0003759
Tom McArdle,0002500
Bharat Singh,3795946
Michael Parker,11140872
Barry Malkin,0539794
David Moritz,0605758
Per Risager,1020344
Miume Jan Eramo,0258588
Nick Morris,0606835
Andreas Jonsson,1174577
Brad Anderson,0026442
Scott Thomas,0587238
Alan Strachan,0833029
Folmer Wiesinger,0002296
Dan Farrell,0268202
Joe Rabig,1056042
Keith Reamer,0714070
Yann Dedet,0214088
Shûichi Kakesu,0435372
Jonathan Morris,3606844
Gabriel Wrye,0943046
Gary Friedman,0295217
Kelly Herron,0380804
Ubiraci de Motta,1120132
Carla Luffe Heintzelmann,4174366
Jim May,0561997
Marie-Sophie Dubus,0239656
John David Allen,0002237
Vanick Moradian,0597467
Anne Goursaud,0258424
David Leonard,0502600
Alejandro Lázaro,0529457
Marie Zemanová,10682395
Gerd Tjur,0864686
Oral Norrie Ottey,0653205
Ueli Christen,0003196
Giovanni Conti,1298787
Stan Cole,0170788
Shin'ichi Fukumitsu,0298016
Zene Baker,0049026
Adam Lichtenstein,0509025
Skule Eriksen,0259276
Pia Di Ciaula,0223737
Martin Connor,0175438
Dermot Diskin,0228358
Mickael Dumontier,2534012
Ed Santiago,0763572
Einat Glaser-Zarhin,0321865
Roberto Missiroli,0592935
Elen Pierce Lewis,0507158
Sylvia Ingemarsson,0408748
Ronald Allan Dale,1135793
Sonny Baskin,0059960
Sue Wyatt,5849186
Richard Hindley,0385557
A. Muthu,0616107
Bill Pankow,0659597
Deborah Zeitman,0954434
Darek Hodor,0388321
Joel T. Pashby,0003584
Sean Lahiff,2130439
Sachin Adurkar,1619413
Didier Ranz,0710515
Patricia Rommel,0739688
Bob Jorissen,0430428
Martin Nicholson,0676248
Joyce Bernal,0076081
A. Sreekar Prasad,0695252
Grand Yip,1074051
Annie Kocur,0462603
Ron Wisman,0936568
Kumarasiri de Silva,9023527
Tatyana Egorycheva,0947282
Chizuko Osada,0651482
Pekka Lampela,0483852
Dan T. Hall,0355453
Alain Derenne,1024206
Wes Craven,0000127
Cezary Grzesiuk,0344847
Amedeo Salfa,0758157
Rachid Benallal,0070176
Nicholas Zennaiter,0954892
Jim Page,0656199
Ka-Fai Cheung,0156496
Anne Argouse,0034533
Renato De Leon,1517207
Carlos Puente,0699902
Viet Nga Nguyen,0629131
Diana Vasconcellos,0890350
Nicola Barnaba,0055348
Suresh Urs,0882119
Eric DeVos,0212252
Stan Brakhage,0104132
Jason Krasucki,0469999
Mette Zeruneith,0955127
Marc Heilige,1040256
Alberto Arvelo,0038093
Wang Hung Ng,0402208
Milenia Fiedler,0275845
Bal Korde,0466118
Kianoush Ayari,0043668
Françoise Geissler,0312086
Thibaud Caquot,1761727
Anne Riegel,0726177
Tom Elkins,0253899
Danae-Despo Maroulakou,0549615
Tom Sawyer,1504138
Iván Aledo,0017793
Walter Hannemann,0360385
Thelma Schoonmaker,0774817
Ágnes Mógor,0617811
Giogiò Franchini,0289980
Hyun-joo Kim,1152065
Susana Rossberg,0743974
Neli Kristesashvili,0471587
Pere Abadal,0007609
Jessie Kirby,0456160
Carlo Balestrieri,0050117
Mike Blankier,1672743
Natalya Sazhina,1115174
Vladimir Chubrikov,0160963
Mike Aransky,0998799
Alberto Ortiza,1519419
Michael Strauss,4041329
Nazanin Mofakham,0595552
Anne Weil,0917934
Xiao Jing Liu,0515039
Kotagiri Venkateshwara Rao,0467607
Naoki Kaneko,0437519
Vincent Ray Booth,2182714
Christian Marcotte,0545950
Chris Odell,2035271
Hossein Shahabi,6745899
Prakash Karinja,8780019
John Gilbert,0318105
Robert Grahamjones,0334382
Kevin Tent,0855188
Takeshi Seyama,0786707
Bruce Green,1321726
Steve Welch,0919660
Sam Bauer,0061926
Daniel P. Hanley,0360067
Sim Evan-Jones,0262445
Mary Sweeney,0842156
Anita Brandt Burgoyne,0105019
Ellen Keneshea,0447762
Meg Reticker,0720532
Kevin Stitt,0830615
Alfonso Cuarón,0190859
Michael Kahn,0434883
Robert Rodriguez,0001675
Nacho Ruiz Capillas,0749593
Chris Lebenzon,0495605
Eric A. Sears,0780762
Martin Walsh,0909760
Dallas Puett,0699971
Carole Kravetz Aykanian,0470410
Nadine Muse,0006933
Bob Ducsay,0003032
Peck Prior,0697953
Neil Travis,0871423
Robert Dalva,0198395
Stephen E. Rivkin,0729701
Wendy Greene Bricmont,0108629
Scott Mosier,0608714
Matt Chesse,0156276
Larry Madaras,0534509
Paul Martin Smith,0809551
Mark Helfrich,0375068
Jay Chandrasekhar,0151540
Eric L. Beason,0064062
Christian Wagner,0905833
Andrew Hafitz,0353137
George Bowers,0101055
Lisa Zeno Churgin,0161497
Trudy Ship,0794064
Xavier Loutreuil,0522169
Paul C. Warschilka,0913150
Craig McKay,0570948
Tony Lombardo,0518361
Arnold Glassman,0322083
David Handman,0359636
Peter E. Berger,0074318
Craig Wood,0939623
Yasushi Shimamura,0793592
Lois Freeman-Fox,0293626
Lee Smith,0809059
Michael J. Duthie,0244780
Sandra Adair,0010471
William Steinkamp,0826119
Niven Howie,0398167
Brett M. Reed,0715336
Steve Mirkovich,0592427
Jacqueline Cambas,0131311
Ballu Saluja,1022139
Michael Chaskes,0153881
Fabrice Rouaud,0745512
Jaume Vilalta,0897354
Pamela Martin,0552863
Frank Reynolds,0721719
Stu Linder,0511742
Rick Finney,0278294
Marco Cavé,0147200
Jeff Betancourt,0079111
Kit-Wai Kai,0434988
Debra Neil-Fisher,0624705
Tony Mizgalski,0594587
Jon Poll,0689343
Tim Silano,0797803
Ron Davis,0205383
Jason Ballantine,0050541
James Lyons,0529071
Eddie Hamilton,0357835
Hans Funck,0298600
Curtiss Clayton,0165679
Armen Minasian,0590970
Lawrence Jordan,0266377
Kate Sanford,0003237
Mayin Lo,0516326
Sloane Klevin,0459381
Christopher S. Capp,0135440
Pip Karmel,0006729
Sanjay Sankla,0762861
Steven Cohen,0000712
David Freeman,1859988
Alan Cody,0168560
Michael R. Miller,0588998
Paul Heiman,0374219
Michael A. Stevenson,0829007
Jack Hofstra,0389459
Lee Percy,0672915
Doug Abel,0003575
Harry Keramidas,0004637
Zach Staenberg,0821205
David Wu,0628747
Ray Hubley,0399523
Terry Blythe,0090060
Satoshi Terauchi,1552248
Nelly Quettier,0582848
Allyson C. Johnson,0424489
Sung-Won Hahm,8353730
Michelle Botticelli,0098676
Jun'ichi Kikuchi,0452839
Pascale Chavance,0154439
Carol Littleton,0514746
Terry Rawlings,0712625
Mike Fromentin,0296339
Yann Hervé,0381198
Steven Ramirez,0708385
Priscilla Nedd-Friendly,0623979
Christopher Tellefsen,0854403
Dana Congdon,0174603
Kristy Jacobs Maslin,0414504
Ben Yeates,0946713
Regina Sobel,1032797
Cara Silverman,0798889
Eric Carlson,7472735
Jeff Freeman,0293435
Robert L. Tomlinson,1073755
Colin Green,0337733
Steve Hamilton,0358168
Nicholas Beauman,0064555
John Binninger,0083075
Masahiro Ônaga,0648514
Madeleine Gavin,0310553
Christer Furubrand,0299167
William Hoy,0398343
Colin Campbell,0132331
Ernest Blasi,3216812
Norman Buckley,0118665
David M. Richardson,0724495
Charles Bornstein,0097132
Larry Fessenden,0275244
Gregg Featherman,0269948
Margaret Goodspeed,0329390
Jerry Stayner,1460248
Sidney Levin,0505720
Howard Flaer,0280825
Martin Brinkler,0109599
Alexander Berner,0076670
Heidi Scharfe,0770131
Rudi Heinen,0374375
Chi-Leung Kwong,0477274
William Young,9252717
Melody London,0518755
Jinlei Kong,0465035
Alan Oxman,0654601
Santiago Ricci,0723250
Bert Rijkelijkhuizen,0726897
Juliette Welfling,0919761
Karl Sodersten,0812047
Andy Blumenthal,0089805
E.S. Josephs,1300170
John Helde,0374943
Stephen R. Myers,0616859
Tony Lawson,0493339
Sunij Asavinikul,0038407
Paul Mortimer,1714432
Edward G. Norris,0635799
Annette Davey,0202697
Mustafa Presheva,0002939
Robert Barrere,9680421
Georges Klotz,0460109
Camilo Antolini,0031176
Inge-Lise Langfeldt,0486366
Andreas Marschall,1098492
Mona Bräuer,0117538
Luciana Pandolfelli,1007824
Suzy Elmiger,0255440
Jan Kovac,5552644
Esmeralda Calabria,0129232
Yoshiharu Nakagami,1077476
Brian Berdan,0002644
Christian Nauheimer,0622574
Im-Pyo Ko,0461905
Natalya Kucherenko,7286493
Merzin Tavaria,1762350
Guillermo Represa,0720123
Richard Trevor,0872481
David Dhawan,0223522
Tina Imahara,0408018
Marina Baulina,0062047
David Gamble,0303775
Adam Ross,0743175
J. Kathleen Gibson,0317004
James Strauss,0999861
Miran Miosic,0591870
Randy Carter,0003739
Rashida Abdel Salam,0008099
Chris Lofing,3951039
David Bialos,1776060
B. Lenin,0501921
Myron Kerstein,0450005
Justine Halliday,0356571
Andi Armaganian,0035243
Bernard Sasia,0765876
Paul Wynne,0944047
Adam P. Scott,0778788
Lidiya Milioti,0587483
Cass Vanini,0889142
Giorgos Triandafyllou,0872522
Pablo G. del Amo,0215327
Nita Chivulescu,0158484
Masaki Yaguchi,5315785
Nicholas Goodwin,9764066
Branislav Godic,0324050
P.R. Soundarraj,5705104
Horst Reiter,0718589
Fabio Ferranti,0273933
Manuel Rodríguez,1592960
J.D.G. Raju,2327113
Stefan Sundlöf,0839200
Orlando Vinarao,1284712
Alain Dessauvage,0220918
Craig Bassett,0060202
Atom Rothlein,0745210
Valentina Girodo,0320934
Andrée Davanture,0202505
Jacob Craycroft,0187044
Greg Tennant,0003521
Leo Leung Chan,6032889
Angelo Nicolini,0630415
Hung Poon,0398861
Albert Jurgenson,0432926
Michael Alberts,7641859
Daniel Sadler,0755525
Anne Lafarge,0480707
Angie Lam,0482560
Robert Vasadre,0890304
Brett W. Bachman,3967596
Fergan Chávez-Ferrer,1834558
Marlo Miazga,0583978
Ume Takeda,0847495
Emmanuelle Castro,0145530
Bahram Beizai,0067323
Björn Wagner,1037587
Ranjan Abraham,1498355
Christopher Martini,0553790
Madlene Radicheva,1011989
Craig Kitson,0457738
Jay Reid,4543542
Pim Verdonk,0893877
John Kutty,5423520
Sylvain M. Lebel,2894136
Beena Paul,0082736
Lukas Colombo,3678492
Loren Squires,1482384
Yôsuke Yafune,0944871
Trevor Mirosh,0592262
John M. Larson,0489019
Marc Tobias Winterhagen,1078290
Dominique Pâris,0673821
Kwok-Wing Leung,0504965
Judit Czakó,0194332
Mark Dosman,0994674
Robert Styrbjörn,0648131
Heather Goodwin Floyd,1108060
Mauro Adamzyk,0011551
Yannick Kergoat,0449323
Thierry Villeneuve,0898306
Osamu Tanaka,0756964
Abbi Jutkowitz,1631659
John DeJesus,10993162
Shôji Sakai,0756966
Banish Shah,1100070
Joshua Bovinette,1393193
Alexandra Kouri,2643205
Richard C. Currier,0193015
Laureano Rizzo,1387056
Mariusz Kus,2953308
Ben Burtt,0123785
Pam Wise,0936392
Arthur Coburn,0167986
Daniel Rezende,1179870
Michael Horton,0395649
Hervé de Luze,0217959
Michael Kelly,0446672
Gaspar Noé,0637615
Saar Klein,0458964
James Haygood,0371307
Chris Gill,0318639
Darren T. Holmes,0391789
Emma E. Hickox,0382781
Andrew MacRitchie,0534343
Tom Rolf,0738196
Eric Zumbrunnen,0958641
Troy Takaki,0847258
Nicolas De Toth,0211965
Nick Moore,0601680
Mia Goldman,0325858
Dennis M. Hill,0384190
Stuart Gazzard,1164744
Françoise Bonnot,0095089
Ryan Folsey,0284393
Nicolas Trembasiewicz,1229113
Sharon Rutter,9721035
Curran Pang,1323871
Justin Krish,0456974
Jon Gregory,0339856
Barry Alexander Brown,0113084
Nick Fletcher,0282081
Greg Parsons,0663830
Roger Bondelli,0004117
Susan E. Morse,0607673
Paul Knight,3572929
David Siegel,0796915
Nicholas C. Smith,0809449
David Rennie,0719679
Johan Söderberg,0845465
Lyudmila Feyginova,0270828
Patricia Bowers,0101089
Neil Marshall,0551076
José Salcedo,0757814
Anthony F. Rocco,1063709
Michal Leszczylowski,0504576
Jae-beom Kim,1197989
Walter Murch,0004555
Robert A. Ferretti,0274729
Jeff Gullo,0347836
Aram Nigoghossian,1207335
Don Zimmerman,0956699
Steven Rosenblum,0742475
Nobuyuki Takahashi,2582424
Danny Pang,0659380
Chris Ridsdale,0726035
Stuart H. Pappé,0660661
John Axness,0043560
Naomi Geraghty,0313885
Paul Rubell,0747824
Scott J. Gill,0318733
Stéphane Pereira,0003347
María Luisa García,0305324
David Coulson,0183473
Amy Budden,9952630
Bipasha Shom,1070300
Paul Marshal,0550708
Patrick Flannery,9298509
Dov Hoenig,0388516
Lesley Walker,0907970
Danny Saphire,0764562
Freeman A. Davies,0203710
Megumi Uchida,2034037
Debra Goldfield,0325597
Veronika Jenet,0353074
Casey Affleck,0000729
Tara Timpone,0863806
John Gilroy,0319673
Ronald Sanders,0761697
Kristina Boden,0090867
Mark Sanders,0002828
Steven Weisberg,0918728
Colin Monie,0598114
Michael Fallavollita,0002412
Jim Clark,0164083
Michael Bradsell,0103457
Gary Levy,0506418
Dirk Westervelt,0922709
Richard Halsey,0357041
Guy Bensley,0072424
Martin Hunter,0402950
William A. Anderson,0027586
Bela Segal,0781756
Timothy Alverson,0023398
Stefan Ciupek,0162989
Andy Keir,0445140
Nuri Bilge Ceylan,0149196
Anne Sopel,0814620
Mark Warner,0912536
Jim Munro,0613134
Mark Shearer,1400696
Peter Lee-Thompson,0498521
Jeffrey Cooper,1990395
Francine Sandberg,0761260
Bert Kish,0457178
Humphrey Dixon,0228850
Terry Chambers,0150453
James E. Tooley,0867498
Iwao Ishii,10291031
Lucia Zucchetti,0958334
Hyun Kim,0453479
Mike Flanagan,1093039
Dean Holland,0390657
Pernille Bech Christensen,0064940
Cristina Otero,8139120
David Codron,0168549
Suresh Ayyar,0044064
Christopher Hink,0385769
Óscar Figueroa,0276749
Susan Littenberg,0514481
Jim Miller,2638285
Daniel Melguizo,1221315
Luc Barnier,0056086
Nick Rotundo,0745486
Mags Arnold,0036545
Timo Linnasalo,0513044
Justin Lin,0510912
Jill Savitt,0767817
Amit Saxena,0768289
Zenya Ohara,5471888
Sun-min Kim,1030527
Massimo Fiocchi,0278392
Brian Gonosey,1292424
Yosef Grunfeld,0344622
Susan Shipton,0794156
Véronique Parnet,0663221
Susan Maggi,0535965
Bunty Nagi,1364107
Sabine Hoffman,0389259
Mario Battistel,0061452
Seth Anderson,1511744
Roberto Bolado,0971673
Toby Yates,0003523
Marshall Harvey,0367630
Don Brochu,0110519
Brent White,0924544
Thierry Derocles,0220496
Angelo D'Agata,5687191
Andy Peterson,2545085
Paul F. Ryan,0752783
José E. Alvarez,4410246
Sylvie Landra,0484981
Philippe Bourgueil,0099975
Danny Gloria,0323018
V.N. Mayekar,0562307
Sophie Brunet,0116212
Basavaraj Aras,3367827
Shirish Kunder,1145655
Hemanti Sarkar,0765266
Monika Schindler,0771858
Kevin Ford,0285738
Jay Ishimaru,6380939
Naomi Peres-Aviram,0673370
Sabine Mamou,0541148
Marguerite Renoir,0064497
Morten Giese,0317442
St. John O'Rorke,0642521
Michael Balson,0051160
Kasper Leick,0500099
Krishna Reddy,0007161
Marya Ignacio,0407180
Mostafa Kherghehpoosh,0451606
Jeremy Presner,0006359
Joe Solo,9490442
Alessio Doglione,0230510
Du Yuan,1307127
Anthony Cerniello,1244289
Joy Zimmerman,0956732
Mark Jenkin,1985490
Monica Goux,0332792
Jamil Nelson,1228423
Tracey Wadmore-Smith,0905603
Takuya Taguchi,0846628
Tony Marsiglia,0437257
Rick Casale,2478760
Goran Guberovic,1141482
P.C. Mohanan,1502161
Ravi Patnaik,0665680
Mark Fitzgerald,0280323
Abbas Ganjavi,0304402
Bernd Euscher,0262386
Luis Villar,8514422
Dariush Mehrjui,0576529
Charles Hasse,0368380
Krishnam Raju B.,0044597
Rene Tala,0847772
Fernando Guariniello,0345372
Subodh Roy,0747192
Naoki Nagao,0619139
Rios Raul,1852250
Anne Boissel,0092360
Joe Landauer,0484498
Mateo Herrera,0380478
Ekaterina Kozhakina,6968834
Carlo Gustaff,0348960
Ernesto Aguilar,1009747
Abraham Lim,0510499
Patricia Roda,1664113
David Doncel,2343229
Vicente Perez,9954673
Stanley Alwis,0023622
James Pafford,1543948
Jutta Brandstaedter,0104837
John Ta,0845812
David Farinelli,9471579
Jo Ann Kaplan,0438272
Jamie Selkirk,0783241
Dan Lebental,0495603
Molly Malene Stensgaard,0826663
David Ian Salter,0759053
Sophie Fourdrinoy,1189343
Jacopo Quadri,0702741
Victor Du Bois,0238848
Robert Hoffman,1382207
Donald Halliday,0356550
Nancy Richardson,0724706
Tim Mertens,0581580
Michael Arlen Ross,0743683
Gerry Hambling,0357421
Elliot Graham,0971680
Scott Hill,3009548
J. Larry Carroll,0140836
Kate Evans,0262936
George Folsey Jr.,0284390
Vincent Gallo,0001252
Raúl Dávalos,0003528
Augie Hess,0381436
Alexandre de Franceschi,0208429
Monica Coleman,0171165
Gus Van Sant,0001814
Robin Sales,0758128
Charles McClelland,1783403
Antoine Vareille,0889579
Christopher Rouse,0002582
Michael L. Sale,0757938
Tirsa Hackshaw,0352575
Ki-duk Kim,1104118
David Rudd,2825046
Robert Brown,0114487
Rajib Biswas,1298259
Chris Kentis,0448900
Jeremy Simmons,0799792
Thanat Sunsin,1437713
Christopher K. Gee,0311516
Judith Rivière Kawa,1294541
Vladimir Mogilevskiy,1436623
Nicolas Gaster,0309423
Jim Jarmusch,0000464
Eric Strand,0003703
Corky Ehlers,0251204
Dave O'Brien,0639495
David Ray,0712801
Paul Seydor,0786732
Suresh Pai,0656664
Mark Livolsi,0515368
Dominique Brune,0994669
